,Word,Frequency,artist
24,kill,3,samra
25,life,3,samra
26,pain,3,samra
27,bruder,3,samra
28,wahrheit,3,samra
29,label,3,samra
30,nutten,2,samra
31,problemkindmukke,2,samra
32,alter,2,samra
33,ner,2,samra
34,hohen,2,samra
35,geschmissen,2,samra
36,rrah,2,samra
37,bridge,2,samra
38,geheult,2,samra
39,erzähl,2,samra
40,zahnschmerzen,2,samra
41,brüder,2,samra
42,ficken,2,samra
43,ganze,2,samra
44,zeit,2,samra
45,schwöre,2,samra
46,halt,2,samra
47,fresse,2,samra
48,bars,2,samra
49,stört,2,samra
0,digga,8,elias [de]
1,fünfzig,8,elias [de]
2,runter,8,elias [de]
3,luka,4,elias [de]
4,meter,4,elias [de]
5,fall,4,elias [de]
6,nachts,4,elias [de]
7,henny,4,elias [de]
8,mund,4,elias [de]
9,hotel,4,elias [de]
10,schlampe,4,elias [de]
11,nix,4,elias [de]
12,drunter,4,elias [de]
13,klunker,4,elias [de]
14,baoh,4,elias [de]
15,kante,3,elias [de]
16,mann,3,elias [de]
17,problemkindmukke,2,elias [de]
18,alter,2,elias [de]
19,ner,2,elias [de]
20,hohen,2,elias [de]
21,geschmissen,2,elias [de]
22,rrah,2,elias [de]
23,bridge,2,elias [de]
24,geheult,2,elias [de]
25,zahnschmerzen,2,elias [de]
26,schwöre,2,elias [de]
27,gar,2,elias [de]
28,dicka,2,elias [de]
29,halt,2,elias [de]
30,fresse,2,elias [de]
31,jaynbeat,1,elias [de]
32,beattag,1,elias [de]
33,nutten,1,elias [de]
34,erzähl,1,elias [de]
35,schmier,1,elias [de]
36,koka,1,elias [de]
37,zähne,1,elias [de]
38,schmerzen,1,elias [de]
39,heulen,1,elias [de]
40,wimmern,1,elias [de]
41,brüder,1,elias [de]
42,herzen,1,elias [de]
43,brechen,1,elias [de]
44,ficken,1,elias [de]
45,scherzen,1,elias [de]
46,hah,1,elias [de]
47,leder,1,elias [de]
48,gerste,1,elias [de]
49,vernünftig,1,elias [de]
0,runter,9,jan delay
1,digga,8,jan delay
2,fünfzig,8,jan delay
3,mann,6,jan delay
4,rap,6,jan delay
5,hotel,5,jan delay
6,luka,4,jan delay
7,meter,4,jan delay
8,fall,4,jan delay
9,nachts,4,jan delay
10,henny,4,jan delay
11,mund,4,jan delay
12,schlampe,4,jan delay
13,nix,4,jan delay
14,drunter,4,jan delay
15,klunker,4,jan delay
16,baoh,4,jan delay
17,dicka,4,jan delay
18,deutscher,4,jan delay
19,kleine,4,jan delay
20,jahre,4,jan delay
21,kante,3,jan delay
22,lüge,3,jan delay
23,gar,3,jan delay
24,kill,3,jan delay
25,life,3,jan delay
26,pain,3,jan delay
27,bruder,3,jan delay
28,wahrheit,3,jan delay
29,label,3,jan delay
30,nutten,2,jan delay
31,problemkindmukke,2,jan delay
32,alter,2,jan delay
33,ner,2,jan delay
34,hohen,2,jan delay
35,geschmissen,2,jan delay
36,rrah,2,jan delay
37,bridge,2,jan delay
38,geheult,2,jan delay
39,erzähl,2,jan delay
40,zahnschmerzen,2,jan delay
41,brüder,2,jan delay
42,ficken,2,jan delay
43,ganze,2,jan delay
44,zeit,2,jan delay
45,schwöre,2,jan delay
46,halt,2,jan delay
47,fresse,2,jan delay
48,bars,2,jan delay
49,stört,2,jan delay
0,hundert,13,eko fresh
1,riesen,13,eko fresh
2,runter,9,eko fresh
3,digga,8,eko fresh
4,fünfzig,8,eko fresh
5,bra,8,eko fresh
6,rap,7,eko fresh
7,mann,6,eko fresh
8,hotel,5,eko fresh
9,schlampe,5,eko fresh
10,kurdo,5,eko fresh
11,luka,4,eko fresh
12,meter,4,eko fresh
13,fall,4,eko fresh
14,nachts,4,eko fresh
15,henny,4,eko fresh
16,mund,4,eko fresh
17,nix,4,eko fresh
18,drunter,4,eko fresh
19,klunker,4,eko fresh
20,ficken,4,eko fresh
21,baoh,4,eko fresh
22,dicka,4,eko fresh
23,deutscher,4,eko fresh
24,kleine,4,eko fresh
25,jahre,4,eko fresh
26,gent,4,eko fresh
27,früher,4,eko fresh
28,bar,4,eko fresh
29,kante,3,eko fresh
30,lüge,3,eko fresh
31,gar,3,eko fresh
32,bars,3,eko fresh
33,kill,3,eko fresh
34,life,3,eko fresh
35,pain,3,eko fresh
36,bruder,3,eko fresh
37,hype,3,eko fresh
38,wahrheit,3,eko fresh
39,kam,3,eko fresh
40,rapper,3,eko fresh
41,label,3,eko fresh
42,wollt,3,eko fresh
43,scheiß,3,eko fresh
44,unterkiefer,3,eko fresh
45,willst,3,eko fresh
46,nutten,2,eko fresh
47,problemkindmukke,2,eko fresh
48,alter,2,eko fresh
49,ner,2,eko fresh
0,runter,9,firat
1,digga,8,firat
2,fünfzig,8,firat
3,mann,6,firat
4,rap,6,firat
5,hotel,5,firat
6,luka,4,firat
7,meter,4,firat
8,fall,4,firat
9,nachts,4,firat
10,henny,4,firat
11,mund,4,firat
12,schlampe,4,firat
13,nix,4,firat
14,drunter,4,firat
15,klunker,4,firat
16,baoh,4,firat
17,dicka,4,firat
18,deutscher,4,firat
19,kleine,4,firat
20,jahre,4,firat
21,kante,3,firat
22,lüge,3,firat
23,gar,3,firat
24,kill,3,firat
25,life,3,firat
26,pain,3,firat
27,bruder,3,firat
28,wahrheit,3,firat
29,label,3,firat
30,nutten,2,firat
31,problemkindmukke,2,firat
32,alter,2,firat
33,ner,2,firat
34,hohen,2,firat
35,geschmissen,2,firat
36,rrah,2,firat
37,bridge,2,firat
38,geheult,2,firat
39,erzähl,2,firat
40,zahnschmerzen,2,firat
41,brüder,2,firat
42,ficken,2,firat
43,ganze,2,firat
44,zeit,2,firat
45,schwöre,2,firat
46,halt,2,firat
47,fresse,2,firat
48,bars,2,firat
49,stört,2,firat
0,runter,9,gentleman
1,digga,8,gentleman
2,fünfzig,8,gentleman
3,mann,6,gentleman
4,rap,6,gentleman
5,hotel,5,gentleman
6,luka,4,gentleman
7,meter,4,gentleman
8,fall,4,gentleman
9,nachts,4,gentleman
10,henny,4,gentleman
11,mund,4,gentleman
12,schlampe,4,gentleman
13,nix,4,gentleman
14,drunter,4,gentleman
15,klunker,4,gentleman
16,baoh,4,gentleman
17,dicka,4,gentleman
18,deutscher,4,gentleman
19,kleine,4,gentleman
20,jahre,4,gentleman
21,kante,3,gentleman
22,lüge,3,gentleman
23,gar,3,gentleman
24,kill,3,gentleman
25,life,3,gentleman
26,pain,3,gentleman
27,bruder,3,gentleman
28,wahrheit,3,gentleman
29,label,3,gentleman
30,nutten,2,gentleman
31,problemkindmukke,2,gentleman
32,alter,2,gentleman
33,ner,2,gentleman
34,hohen,2,gentleman
35,geschmissen,2,gentleman
36,rrah,2,gentleman
37,bridge,2,gentleman
38,geheult,2,gentleman
39,erzähl,2,gentleman
40,zahnschmerzen,2,gentleman
41,brüder,2,gentleman
42,ficken,2,gentleman
43,ganze,2,gentleman
44,zeit,2,gentleman
45,schwöre,2,gentleman
46,halt,2,gentleman
47,fresse,2,gentleman
48,bars,2,gentleman
49,stört,2,gentleman
0,hundert,14,fourty
1,riesen,13,fourty
2,jahre,10,fourty
3,runter,9,fourty
4,digga,8,fourty
5,fünfzig,8,fourty
6,bra,8,fourty
7,hunderttausend,8,fourty
8,rap,7,fourty
9,leuchtende,7,fourty
10,sterne,7,fourty
11,mann,6,fourty
12,vergehn,6,fourty
13,hotel,5,fourty
14,schlampe,5,fourty
15,kurdo,5,fourty
16,kleinen,5,fourty
17,worte,5,fourty
18,luka,4,fourty
19,meter,4,fourty
20,fall,4,fourty
21,nachts,4,fourty
22,henny,4,fourty
23,mund,4,fourty
24,nix,4,fourty
25,drunter,4,fourty
26,klunker,4,fourty
27,ficken,4,fourty
28,baoh,4,fourty
29,dicka,4,fourty
30,deutscher,4,fourty
31,kleine,4,fourty
32,gent,4,fourty
33,früher,4,fourty
34,bar,4,fourty
35,refrain,4,fourty
36,kante,3,fourty
37,bridge,3,fourty
38,lüge,3,fourty
39,gar,3,fourty
40,bars,3,fourty
41,kill,3,fourty
42,life,3,fourty
43,pain,3,fourty
44,bruder,3,fourty
45,hype,3,fourty
46,wahrheit,3,fourty
47,spiel,3,fourty
48,kam,3,fourty
49,rapper,3,fourty
0,runter,9,prince kay one
1,digga,8,prince kay one
2,fünfzig,8,prince kay one
3,mann,6,prince kay one
4,rap,6,prince kay one
5,hotel,5,prince kay one
6,luka,4,prince kay one
7,meter,4,prince kay one
8,fall,4,prince kay one
9,nachts,4,prince kay one
10,henny,4,prince kay one
11,mund,4,prince kay one
12,schlampe,4,prince kay one
13,nix,4,prince kay one
14,drunter,4,prince kay one
15,klunker,4,prince kay one
16,baoh,4,prince kay one
17,dicka,4,prince kay one
18,deutscher,4,prince kay one
19,kleine,4,prince kay one
20,jahre,4,prince kay one
21,kante,3,prince kay one
22,lüge,3,prince kay one
23,gar,3,prince kay one
24,kill,3,prince kay one
25,life,3,prince kay one
26,pain,3,prince kay one
27,bruder,3,prince kay one
28,wahrheit,3,prince kay one
29,label,3,prince kay one
30,nutten,2,prince kay one
31,problemkindmukke,2,prince kay one
32,alter,2,prince kay one
33,ner,2,prince kay one
34,hohen,2,prince kay one
35,geschmissen,2,prince kay one
36,rrah,2,prince kay one
37,bridge,2,prince kay one
38,geheult,2,prince kay one
39,erzähl,2,prince kay one
40,zahnschmerzen,2,prince kay one
41,brüder,2,prince kay one
42,ficken,2,prince kay one
43,ganze,2,prince kay one
44,zeit,2,prince kay one
45,schwöre,2,prince kay one
46,halt,2,prince kay one
47,fresse,2,prince kay one
48,bars,2,prince kay one
49,stört,2,prince kay one
0,digga,8,ali as
1,fünfzig,8,ali as
2,runter,8,ali as
3,luka,4,ali as
4,meter,4,ali as
5,fall,4,ali as
6,nachts,4,ali as
7,henny,4,ali as
8,mund,4,ali as
9,hotel,4,ali as
10,schlampe,4,ali as
11,nix,4,ali as
12,drunter,4,ali as
13,klunker,4,ali as
14,baoh,4,ali as
15,kante,3,ali as
16,mann,3,ali as
17,problemkindmukke,2,ali as
18,alter,2,ali as
19,ner,2,ali as
20,hohen,2,ali as
21,geschmissen,2,ali as
22,rrah,2,ali as
23,bridge,2,ali as
24,geheult,2,ali as
25,zahnschmerzen,2,ali as
26,schwöre,2,ali as
27,gar,2,ali as
28,dicka,2,ali as
29,halt,2,ali as
30,fresse,2,ali as
31,jaynbeat,1,ali as
32,beattag,1,ali as
33,nutten,1,ali as
34,erzähl,1,ali as
35,schmier,1,ali as
36,koka,1,ali as
37,zähne,1,ali as
38,schmerzen,1,ali as
39,heulen,1,ali as
40,wimmern,1,ali as
41,brüder,1,ali as
42,herzen,1,ali as
43,brechen,1,ali as
44,ficken,1,ali as
45,scherzen,1,ali as
46,hah,1,ali as
47,leder,1,ali as
48,gerste,1,ali as
49,vernünftig,1,ali as
0,hundert,14,nimo
1,obs,14,nimo
2,riesen,13,nimo
3,jahre,10,nimo
4,runter,9,nimo
5,digga,8,nimo
6,fünfzig,8,nimo
7,bra,8,nimo
8,hunderttausend,8,nimo
9,rap,7,nimo
10,leuchtende,7,nimo
11,sterne,7,nimo
12,nachts,6,nimo
13,mann,6,nimo
14,vergehn,6,nimo
15,hotel,5,nimo
16,schlampe,5,nimo
17,kurdo,5,nimo
18,bar,5,nimo
19,kleinen,5,nimo
20,worte,5,nimo
21,luka,4,nimo
22,meter,4,nimo
23,fall,4,nimo
24,henny,4,nimo
25,mund,4,nimo
26,nix,4,nimo
27,drunter,4,nimo
28,klunker,4,nimo
29,ficken,4,nimo
30,baoh,4,nimo
31,zeit,4,nimo
32,dicka,4,nimo
33,deutscher,4,nimo
34,kleine,4,nimo
35,kam,4,nimo
36,gent,4,nimo
37,früher,4,nimo
38,refrain,4,nimo
39,casper,4,nimo
40,marteria,4,nimo
41,kante,3,nimo
42,bridge,3,nimo
43,lüge,3,nimo
44,gar,3,nimo
45,bars,3,nimo
46,kill,3,nimo
47,gedacht,3,nimo
48,life,3,nimo
49,pain,3,nimo
0,runter,9,jason mraz
1,digga,8,jason mraz
2,fünfzig,8,jason mraz
3,mann,6,jason mraz
4,rap,6,jason mraz
5,hotel,5,jason mraz
6,luka,4,jason mraz
7,meter,4,jason mraz
8,fall,4,jason mraz
9,nachts,4,jason mraz
10,henny,4,jason mraz
11,mund,4,jason mraz
12,schlampe,4,jason mraz
13,nix,4,jason mraz
14,drunter,4,jason mraz
15,klunker,4,jason mraz
16,baoh,4,jason mraz
17,dicka,4,jason mraz
18,deutscher,4,jason mraz
19,kleine,4,jason mraz
20,jahre,4,jason mraz
21,kante,3,jason mraz
22,lüge,3,jason mraz
23,gar,3,jason mraz
24,kill,3,jason mraz
25,life,3,jason mraz
26,pain,3,jason mraz
27,bruder,3,jason mraz
28,wahrheit,3,jason mraz
29,label,3,jason mraz
30,nutten,2,jason mraz
31,problemkindmukke,2,jason mraz
32,alter,2,jason mraz
33,ner,2,jason mraz
34,hohen,2,jason mraz
35,geschmissen,2,jason mraz
36,rrah,2,jason mraz
37,bridge,2,jason mraz
38,geheult,2,jason mraz
39,erzähl,2,jason mraz
40,zahnschmerzen,2,jason mraz
41,brüder,2,jason mraz
42,ficken,2,jason mraz
43,ganze,2,jason mraz
44,zeit,2,jason mraz
45,schwöre,2,jason mraz
46,halt,2,jason mraz
47,fresse,2,jason mraz
48,bars,2,jason mraz
49,stört,2,jason mraz
0,digga,8,milano
1,fünfzig,8,milano
2,runter,8,milano
3,luka,4,milano
4,meter,4,milano
5,fall,4,milano
6,nachts,4,milano
7,henny,4,milano
8,mund,4,milano
9,hotel,4,milano
10,schlampe,4,milano
11,nix,4,milano
12,drunter,4,milano
13,klunker,4,milano
14,baoh,4,milano
15,kante,3,milano
16,mann,3,milano
17,problemkindmukke,2,milano
18,alter,2,milano
19,ner,2,milano
20,hohen,2,milano
21,geschmissen,2,milano
22,rrah,2,milano
23,bridge,2,milano
24,geheult,2,milano
25,zahnschmerzen,2,milano
26,schwöre,2,milano
27,gar,2,milano
28,dicka,2,milano
29,halt,2,milano
30,fresse,2,milano
31,jaynbeat,1,milano
32,beattag,1,milano
33,nutten,1,milano
34,erzähl,1,milano
35,schmier,1,milano
36,koka,1,milano
37,zähne,1,milano
38,schmerzen,1,milano
39,heulen,1,milano
40,wimmern,1,milano
41,brüder,1,milano
42,herzen,1,milano
43,brechen,1,milano
44,ficken,1,milano
45,scherzen,1,milano
46,hah,1,milano
47,leder,1,milano
48,gerste,1,milano
49,vernünftig,1,milano
0,digga,8,jiggo
1,fünfzig,8,jiggo
2,runter,8,jiggo
3,luka,4,jiggo
4,meter,4,jiggo
5,fall,4,jiggo
6,nachts,4,jiggo
7,henny,4,jiggo
8,mund,4,jiggo
9,hotel,4,jiggo
10,schlampe,4,jiggo
11,nix,4,jiggo
12,drunter,4,jiggo
13,klunker,4,jiggo
14,baoh,4,jiggo
15,kante,3,jiggo
16,mann,3,jiggo
17,problemkindmukke,2,jiggo
18,alter,2,jiggo
19,ner,2,jiggo
20,hohen,2,jiggo
21,geschmissen,2,jiggo
22,rrah,2,jiggo
23,bridge,2,jiggo
24,geheult,2,jiggo
25,zahnschmerzen,2,jiggo
26,schwöre,2,jiggo
27,gar,2,jiggo
28,dicka,2,jiggo
29,halt,2,jiggo
30,fresse,2,jiggo
31,jaynbeat,1,jiggo
32,beattag,1,jiggo
33,nutten,1,jiggo
34,erzähl,1,jiggo
35,schmier,1,jiggo
36,koka,1,jiggo
37,zähne,1,jiggo
38,schmerzen,1,jiggo
39,heulen,1,jiggo
40,wimmern,1,jiggo
41,brüder,1,jiggo
42,herzen,1,jiggo
43,brechen,1,jiggo
44,ficken,1,jiggo
45,scherzen,1,jiggo
46,hah,1,jiggo
47,leder,1,jiggo
48,gerste,1,jiggo
49,vernünftig,1,jiggo
0,digga,8,takt32
1,fünfzig,8,takt32
2,runter,8,takt32
3,luka,4,takt32
4,meter,4,takt32
5,fall,4,takt32
6,nachts,4,takt32
7,henny,4,takt32
8,mund,4,takt32
9,hotel,4,takt32
10,schlampe,4,takt32
11,nix,4,takt32
12,drunter,4,takt32
13,klunker,4,takt32
14,baoh,4,takt32
15,kante,3,takt32
16,mann,3,takt32
17,problemkindmukke,2,takt32
18,alter,2,takt32
19,ner,2,takt32
20,hohen,2,takt32
21,geschmissen,2,takt32
22,rrah,2,takt32
23,bridge,2,takt32
24,geheult,2,takt32
25,zahnschmerzen,2,takt32
26,schwöre,2,takt32
27,gar,2,takt32
28,dicka,2,takt32
29,halt,2,takt32
30,fresse,2,takt32
31,jaynbeat,1,takt32
32,beattag,1,takt32
33,nutten,1,takt32
34,erzähl,1,takt32
35,schmier,1,takt32
36,koka,1,takt32
37,zähne,1,takt32
38,schmerzen,1,takt32
39,heulen,1,takt32
40,wimmern,1,takt32
41,brüder,1,takt32
42,herzen,1,takt32
43,brechen,1,takt32
44,ficken,1,takt32
45,scherzen,1,takt32
46,hah,1,takt32
47,leder,1,takt32
48,gerste,1,takt32
49,vernünftig,1,takt32
0,digga,8,die zipfelbuben
1,fünfzig,8,die zipfelbuben
2,runter,8,die zipfelbuben
3,luka,4,die zipfelbuben
4,meter,4,die zipfelbuben
5,fall,4,die zipfelbuben
6,nachts,4,die zipfelbuben
7,henny,4,die zipfelbuben
8,mund,4,die zipfelbuben
9,hotel,4,die zipfelbuben
10,schlampe,4,die zipfelbuben
11,nix,4,die zipfelbuben
12,drunter,4,die zipfelbuben
13,klunker,4,die zipfelbuben
14,baoh,4,die zipfelbuben
15,kante,3,die zipfelbuben
16,mann,3,die zipfelbuben
17,problemkindmukke,2,die zipfelbuben
18,alter,2,die zipfelbuben
19,ner,2,die zipfelbuben
20,hohen,2,die zipfelbuben
21,geschmissen,2,die zipfelbuben
22,rrah,2,die zipfelbuben
23,bridge,2,die zipfelbuben
24,geheult,2,die zipfelbuben
25,zahnschmerzen,2,die zipfelbuben
26,schwöre,2,die zipfelbuben
27,gar,2,die zipfelbuben
28,dicka,2,die zipfelbuben
29,halt,2,die zipfelbuben
30,fresse,2,die zipfelbuben
31,jaynbeat,1,die zipfelbuben
32,beattag,1,die zipfelbuben
33,nutten,1,die zipfelbuben
34,erzähl,1,die zipfelbuben
35,schmier,1,die zipfelbuben
36,koka,1,die zipfelbuben
37,zähne,1,die zipfelbuben
38,schmerzen,1,die zipfelbuben
39,heulen,1,die zipfelbuben
40,wimmern,1,die zipfelbuben
41,brüder,1,die zipfelbuben
42,herzen,1,die zipfelbuben
43,brechen,1,die zipfelbuben
44,ficken,1,die zipfelbuben
45,scherzen,1,die zipfelbuben
46,hah,1,die zipfelbuben
47,leder,1,die zipfelbuben
48,gerste,1,die zipfelbuben
49,vernünftig,1,die zipfelbuben
0,digga,8,pashanim
1,fünfzig,8,pashanim
2,runter,8,pashanim
3,luka,4,pashanim
4,meter,4,pashanim
5,fall,4,pashanim
6,nachts,4,pashanim
7,henny,4,pashanim
8,mund,4,pashanim
9,hotel,4,pashanim
10,schlampe,4,pashanim
11,nix,4,pashanim
12,drunter,4,pashanim
13,klunker,4,pashanim
14,baoh,4,pashanim
15,kante,3,pashanim
16,mann,3,pashanim
17,problemkindmukke,2,pashanim
18,alter,2,pashanim
19,ner,2,pashanim
20,hohen,2,pashanim
21,geschmissen,2,pashanim
22,rrah,2,pashanim
23,bridge,2,pashanim
24,geheult,2,pashanim
25,zahnschmerzen,2,pashanim
26,schwöre,2,pashanim
27,gar,2,pashanim
28,dicka,2,pashanim
29,halt,2,pashanim
30,fresse,2,pashanim
31,jaynbeat,1,pashanim
32,beattag,1,pashanim
33,nutten,1,pashanim
34,erzähl,1,pashanim
35,schmier,1,pashanim
36,koka,1,pashanim
37,zähne,1,pashanim
38,schmerzen,1,pashanim
39,heulen,1,pashanim
40,wimmern,1,pashanim
41,brüder,1,pashanim
42,herzen,1,pashanim
43,brechen,1,pashanim
44,ficken,1,pashanim
45,scherzen,1,pashanim
46,hah,1,pashanim
47,leder,1,pashanim
48,gerste,1,pashanim
49,vernünftig,1,pashanim
0,digga,8,rico
1,fünfzig,8,rico
2,runter,8,rico
3,luka,4,rico
4,meter,4,rico
5,fall,4,rico
6,nachts,4,rico
7,henny,4,rico
8,mund,4,rico
9,hotel,4,rico
10,schlampe,4,rico
11,nix,4,rico
12,drunter,4,rico
13,klunker,4,rico
14,baoh,4,rico
15,kante,3,rico
16,mann,3,rico
17,problemkindmukke,2,rico
18,alter,2,rico
19,ner,2,rico
20,hohen,2,rico
21,geschmissen,2,rico
22,rrah,2,rico
23,bridge,2,rico
24,geheult,2,rico
25,zahnschmerzen,2,rico
26,schwöre,2,rico
27,gar,2,rico
28,dicka,2,rico
29,halt,2,rico
30,fresse,2,rico
31,jaynbeat,1,rico
32,beattag,1,rico
33,nutten,1,rico
34,erzähl,1,rico
35,schmier,1,rico
36,koka,1,rico
37,zähne,1,rico
38,schmerzen,1,rico
39,heulen,1,rico
40,wimmern,1,rico
41,brüder,1,rico
42,herzen,1,rico
43,brechen,1,rico
44,ficken,1,rico
45,scherzen,1,rico
46,hah,1,rico
47,leder,1,rico
48,gerste,1,rico
49,vernünftig,1,rico
0,digga,8,tarek k.i.z
1,fünfzig,8,tarek k.i.z
2,runter,8,tarek k.i.z
3,luka,4,tarek k.i.z
4,meter,4,tarek k.i.z
5,fall,4,tarek k.i.z
6,nachts,4,tarek k.i.z
7,henny,4,tarek k.i.z
8,mund,4,tarek k.i.z
9,hotel,4,tarek k.i.z
10,schlampe,4,tarek k.i.z
11,nix,4,tarek k.i.z
12,drunter,4,tarek k.i.z
13,klunker,4,tarek k.i.z
14,baoh,4,tarek k.i.z
15,kante,3,tarek k.i.z
16,mann,3,tarek k.i.z
17,problemkindmukke,2,tarek k.i.z
18,alter,2,tarek k.i.z
19,ner,2,tarek k.i.z
20,hohen,2,tarek k.i.z
21,geschmissen,2,tarek k.i.z
22,rrah,2,tarek k.i.z
23,bridge,2,tarek k.i.z
24,geheult,2,tarek k.i.z
25,zahnschmerzen,2,tarek k.i.z
26,schwöre,2,tarek k.i.z
27,gar,2,tarek k.i.z
28,dicka,2,tarek k.i.z
29,halt,2,tarek k.i.z
30,fresse,2,tarek k.i.z
31,jaynbeat,1,tarek k.i.z
32,beattag,1,tarek k.i.z
33,nutten,1,tarek k.i.z
34,erzähl,1,tarek k.i.z
35,schmier,1,tarek k.i.z
36,koka,1,tarek k.i.z
37,zähne,1,tarek k.i.z
38,schmerzen,1,tarek k.i.z
39,heulen,1,tarek k.i.z
40,wimmern,1,tarek k.i.z
41,brüder,1,tarek k.i.z
42,herzen,1,tarek k.i.z
43,brechen,1,tarek k.i.z
44,ficken,1,tarek k.i.z
45,scherzen,1,tarek k.i.z
46,hah,1,tarek k.i.z
47,leder,1,tarek k.i.z
48,gerste,1,tarek k.i.z
49,vernünftig,1,tarek k.i.z
0,digga,8,rooz
1,fünfzig,8,rooz
2,runter,8,rooz
3,luka,4,rooz
4,meter,4,rooz
5,fall,4,rooz
6,nachts,4,rooz
7,henny,4,rooz
8,mund,4,rooz
9,hotel,4,rooz
10,schlampe,4,rooz
11,nix,4,rooz
12,drunter,4,rooz
13,klunker,4,rooz
14,baoh,4,rooz
15,kante,3,rooz
16,mann,3,rooz
17,problemkindmukke,2,rooz
18,alter,2,rooz
19,ner,2,rooz
20,hohen,2,rooz
21,geschmissen,2,rooz
22,rrah,2,rooz
23,bridge,2,rooz
24,geheult,2,rooz
25,zahnschmerzen,2,rooz
26,schwöre,2,rooz
27,gar,2,rooz
28,dicka,2,rooz
29,halt,2,rooz
30,fresse,2,rooz
31,jaynbeat,1,rooz
32,beattag,1,rooz
33,nutten,1,rooz
34,erzähl,1,rooz
35,schmier,1,rooz
36,koka,1,rooz
37,zähne,1,rooz
38,schmerzen,1,rooz
39,heulen,1,rooz
40,wimmern,1,rooz
41,brüder,1,rooz
42,herzen,1,rooz
43,brechen,1,rooz
44,ficken,1,rooz
45,scherzen,1,rooz
46,hah,1,rooz
47,leder,1,rooz
48,gerste,1,rooz
49,vernünftig,1,rooz
0,digga,8,adel tawil
1,fünfzig,8,adel tawil
2,runter,8,adel tawil
3,luka,4,adel tawil
4,meter,4,adel tawil
5,fall,4,adel tawil
6,nachts,4,adel tawil
7,henny,4,adel tawil
8,mund,4,adel tawil
9,hotel,4,adel tawil
10,schlampe,4,adel tawil
11,nix,4,adel tawil
12,drunter,4,adel tawil
13,klunker,4,adel tawil
14,baoh,4,adel tawil
15,kante,3,adel tawil
16,mann,3,adel tawil
17,problemkindmukke,2,adel tawil
18,alter,2,adel tawil
19,ner,2,adel tawil
20,hohen,2,adel tawil
21,geschmissen,2,adel tawil
22,rrah,2,adel tawil
23,bridge,2,adel tawil
24,geheult,2,adel tawil
25,zahnschmerzen,2,adel tawil
26,schwöre,2,adel tawil
27,gar,2,adel tawil
28,dicka,2,adel tawil
29,halt,2,adel tawil
30,fresse,2,adel tawil
31,jaynbeat,1,adel tawil
32,beattag,1,adel tawil
33,nutten,1,adel tawil
34,erzähl,1,adel tawil
35,schmier,1,adel tawil
36,koka,1,adel tawil
37,zähne,1,adel tawil
38,schmerzen,1,adel tawil
39,heulen,1,adel tawil
40,wimmern,1,adel tawil
41,brüder,1,adel tawil
42,herzen,1,adel tawil
43,brechen,1,adel tawil
44,ficken,1,adel tawil
45,scherzen,1,adel tawil
46,hah,1,adel tawil
47,leder,1,adel tawil
48,gerste,1,adel tawil
49,vernünftig,1,adel tawil
0,hundert,14,beginner
1,obs,14,beginner
2,riesen,13,beginner
3,jahre,10,beginner
4,runter,9,beginner
5,digga,8,beginner
6,fünfzig,8,beginner
7,bra,8,beginner
8,hunderttausend,8,beginner
9,rap,7,beginner
10,leuchtende,7,beginner
11,sterne,7,beginner
12,nachts,6,beginner
13,mann,6,beginner
14,vergehn,6,beginner
15,hotel,5,beginner
16,schlampe,5,beginner
17,kurdo,5,beginner
18,bar,5,beginner
19,kleinen,5,beginner
20,worte,5,beginner
21,luka,4,beginner
22,meter,4,beginner
23,fall,4,beginner
24,henny,4,beginner
25,mund,4,beginner
26,nix,4,beginner
27,drunter,4,beginner
28,klunker,4,beginner
29,ficken,4,beginner
30,baoh,4,beginner
31,zeit,4,beginner
32,dicka,4,beginner
33,deutscher,4,beginner
34,kleine,4,beginner
35,kam,4,beginner
36,gent,4,beginner
37,früher,4,beginner
38,refrain,4,beginner
39,casper,4,beginner
40,marteria,4,beginner
41,kante,3,beginner
42,bridge,3,beginner
43,lüge,3,beginner
44,gar,3,beginner
45,bars,3,beginner
46,kill,3,beginner
47,gedacht,3,beginner
48,life,3,beginner
49,pain,3,beginner
0,digga,8,reynmen
1,fünfzig,8,reynmen
2,runter,8,reynmen
3,luka,4,reynmen
4,meter,4,reynmen
5,fall,4,reynmen
6,nachts,4,reynmen
7,henny,4,reynmen
8,mund,4,reynmen
9,hotel,4,reynmen
10,schlampe,4,reynmen
11,nix,4,reynmen
12,drunter,4,reynmen
13,klunker,4,reynmen
14,baoh,4,reynmen
15,kante,3,reynmen
16,mann,3,reynmen
17,problemkindmukke,2,reynmen
18,alter,2,reynmen
19,ner,2,reynmen
20,hohen,2,reynmen
21,geschmissen,2,reynmen
22,rrah,2,reynmen
23,bridge,2,reynmen
24,geheult,2,reynmen
25,zahnschmerzen,2,reynmen
26,schwöre,2,reynmen
27,gar,2,reynmen
28,dicka,2,reynmen
29,halt,2,reynmen
30,fresse,2,reynmen
31,jaynbeat,1,reynmen
32,beattag,1,reynmen
33,nutten,1,reynmen
34,erzähl,1,reynmen
35,schmier,1,reynmen
36,koka,1,reynmen
37,zähne,1,reynmen
38,schmerzen,1,reynmen
39,heulen,1,reynmen
40,wimmern,1,reynmen
41,brüder,1,reynmen
42,herzen,1,reynmen
43,brechen,1,reynmen
44,ficken,1,reynmen
45,scherzen,1,reynmen
46,hah,1,reynmen
