,Unnamed: 0,id,album_name,album_artist,album_release_date,gender
1445,1445,6aP74gT2u0PYdIuYfuhK9m,cornertape,tiger104er,2017-03-17,male
1446,1446,3ZL5DEzWDhyot5L9MRjceh,etabliert,nullzweizwei,2020-08-14,male
1447,1447,3xtMkvnETTXvq0aa51xJSy,moeses,moe phoenix,2020-05-28,male
1448,1448,7zYMB84bTIOtvp6zudf1OO,emoetion,moe phoenix,2019-07-04,male
1449,1449,03AFuen40OkFiHouUN4s4L,noa,moe phoenix,2018-04-20,male
1450,1450,71kbHkr5VtEiZ6TTbrjm5Q,noa (instrumental),moe phoenix,2018-04-20,male
1451,1451,6SsdqS0Razys0ZqI7Q7hRq,digitaler hustler,mista meta,2020-11-27,male
1452,1452,5M2NgWNGxsHlEN2Jvr2OGF,charmante banditen,mista meta,2020-01-24,male
1453,1453,65gzONeeWAwrj6IFRVcjCQ,miami life,mista meta,2018-11-23,male
1454,1454,0ZBKry4RqWOY23dRFVIqFP,west-berlin shaolin,mista meta,2018-07-20,male
1455,1455,0vC7eOkhy4vQVm36mPMvkC,trip,cro,2021-04-29,male
1456,1456,6xvSmYOgt3ypV6HIJvXXqk,blessed (feat. capital bra),cro,2021-04-27,male
1457,1457,6bLSgmhoYisRihYIwxXN55,blessed (feat. capital bra),cro,2021-04-27,male
1458,1458,4E7RXXUaKpkquRTcVUvdAg,tru. (deluxe edition),cro,2017-09-08,male
1459,1459,324qUngn6Sf6tlQ5mSvio8,mtv unplugged,cro,2015-07-03,male
1460,1460,2dgMNhMRwHj3K2zb1tDy0U,melodie,cro,2014-06-06,male
1461,1461,1ziNkIHkCp5WTkduPnjebN,raop +5,cro,2013-07-05,male
1462,1462,2tz9Cz7Op68xAwbYGxrwya,raop,cro,2012-07-06,male
1463,1463,3MeKB9GxAv6lUCcFR5Nzke,feelings,eren can,2021-03-12,male
1464,1464,4SY2Zwhym2a8HCCBQOsnVf,morgensonne,01099,2020-08-26,male
1465,1465,1jxvIPMm0DH5DK5IItAxeN,cortado,dú maroc,2020-09-10,male
1466,1466,3lIUUpWU6c1afGV9sqlO32,mocro,dú maroc,2018-05-11,male
1467,1467,0wy1TqPEXlv3wb3j3fK6Tm,intravenös,dú maroc,2014-11-07,male
1468,1468,0lb8aRUxGFmDwRgnBIcjKP,block bladi gentleman,dú maroc,2013-05-24,male
1469,1469,53ZgCDdy2PPqu03AwycUr5,narkotic,sadiq,2012-05-11,male
1470,1470,6QAaA6Ky1M7N4IEdd4pAqC,le fléau,gims,2021-04-05,male
1471,1471,60Lzu25iIgDBuLDETdzjIh,le fléau,gims,2021-04-04,male
1472,1472,30HN0nh11hBPMj38unxsVg,le fléau,gims,2020-12-04,male
1473,1473,05pZDf1vw2s8MQSWmW3zul,le fléau,gims,2020-12-04,male
1474,1474,3uGq8cjtBpwftZDO3n9fLx,le fléau,gims,2020-12-04,male
1475,1475,0tclpgi45Jjx9UvBRIwDlv,le fléau,gims,2020-12-04,male
1476,1476,56Nwf4xCPdw7WiGn4zMQQ7,ceinture noire (décennie),gims,2019-12-06,male
1477,1477,3ynnvqzhwiHbI17vw8wTzN,ceinture noire (décennie),gims,2019-12-06,male
1478,1478,6ef6p6irHivlojqBC5NBJQ,ceinture noire (décennie),gims,2019-12-06,male
1479,1479,2jcw4Gx2TdoAw71g8WBoC3,ceinture noire (décennie),gims,2019-12-06,male
1480,1480,55rgHJnNuTIeBsZhY3VGy3,ceinture noire (décennie),gims,2019-12-06,male
1481,1481,1vrZ2M8HaW1LsnMPpLS8cJ,ceinture noire (transcendance),gims,2019-04-26,male
1482,1482,1YXFTSMHY8kqwiJDDuOIrH,ceinture noire (transcendance),gims,2019-04-26,male
1483,1483,0Wpe8wmjY0JBSb88TqRkeB,ceinture noire (transcendance),gims,2019-04-26,male
1484,1484,2lHVp0TDnXIHUHwojpW6fN,ceinture noire (transcendance),gims,2019-04-26,male
1485,1485,1l8EXVt0uURbAfRZM4RGAj,ceinture noire (transcendance),gims,2019-04-26,male
1486,1486,4fGQ0Wluw5Bt8oN2UPqmFv,ceinture noire (transcendance),gims,2019-04-25,male
1487,1487,54z3J1O4FJW1ES6jVzVPfC,ceinture noire (integral version),gims,2018-08-24,male
1488,1488,4OYazvfsDHgve6GUuTije2,ceinture noire (integral version),gims,2018-08-24,male
1489,1489,3mygE2MQKkKu4bAE3lG7lS,ceinture noire (bonus track version),gims,2018-08-24,male
1490,1490,2fAlmcFcDrbYuMov3gwVN9,new york to germany (the 20th aniversary),dj tomekk,2012-12-07,male
1491,1491,0sluUXs4STEdY41ZUheAn1,numma eyns,dj tomekk,2005-01-01,male
1492,1492,1x0sohs1p9hvf2RtLdUiXY,"beat of life, vol. 1",dj tomekk,2002-09-02,male
1493,1493,0rXx7KpPRNAncJKMNGpwAX,return of hip hop (pioneers project),dj tomekk,2001-08-10,male
1494,1494,6ePtiPuE5w2hUy4bw2R5nX,lativ,massiv,2020-03-06,male
1495,1495,0Jn7WINUP7wYqJfPmS3ZPN,weil ich bock hatte,massiv,2019-01-11,male
1496,1496,0cQ3V3xbTCweiR106z3FRu,m10 ii,massiv,2018-09-14,male
1497,1497,7LDqh4zNgFNWsuiYXEmSiT,bgb x,massiv,2017-08-11,male
1498,1498,6S4TyLBHixoNiGtTrkNJZT,raubtier,massiv,2016-06-10,male
1499,1499,5Gx8vYidkv1si1RpruJUs2,ein mann ein wort 2,massiv,2015-05-29,male
1500,1500,082WWowHZ6cGTgqepgitDX,m10,massiv,2014-08-29,male
1501,1501,2TV8t8K5wM1oFtw88OQcH1,blut gegen blut 3,massiv,2013-08-02,male
1502,1502,2kCRottDbVI41LcZ5dvXJa,blut gegen blut 3 (premium edition),massiv,2013,male
1503,1503,4oGyasbUqzx1GelTkLtv8b,solange mein herz schlägt,massiv,2012-09-21,male
1504,1504,3PVtdmtpK6Ws86RYpQN9nM,solange mein herz schlägt (deluxe version),massiv,2012,male
1505,1505,79cqqUKELuZXXqTuhqalBR,eine kugel reicht nicht (deluxe version),massiv,2011-10-28,male
1506,1506,1YAoiust3HOTO2uyTDAXSL,blut gegen blut 2 x,massiv,2011-01-28,male
1507,1507,4caTY8T4O66ZTzofOoGfC6,eine kugel reicht nicht,massiv,2010-10-28,male
1508,1508,5Y6n9MJCEdjkEe2YsBPiO6,der ghettotraum in handarbeit,massiv,2009-11-06,male
1509,1509,3NllT8yw7rdgtecoNTF26f,meine zeit,massiv,2009-02-27,male
1510,1510,7cPEzucCH31zzu2D2sZ8i4,ein mann ein wort,massiv,2008-02-01,male
1511,1511,2xi8a5fknVIpOKlJj3GCeP,blut gegen blut (re-release) x,massiv,2007-07-13,male
1512,1512,3kgEo4LQoZ2KXOtSUfoVAN,krieg dein geld hoch,big toe,2020-03-13,male
1513,1513,5aTK28XJK3D6eCTrgOEwZo,ohne grinden kein flexen,big toe,2018-11-23,male
1514,1514,58N4iN44yh2UXbaQwbxZIJ,misery funk,suff daddy,2020-06-05,male
1515,1515,2pDqdWecnduil8PsR6UZEz,pompette,suff daddy,2020-02-28,male
1516,1516,5ksFiHTbyGPR4RVle4zcOz,remix boy,suff daddy,2019-12-17,male
1517,1517,4XJWNibJkQNX4Gkqp73F5w,baker's dozen: suff daddy,suff daddy,2018-12-14,male
1518,1518,6dwhTQHewVZluFEkPw7ifV,birdsongs,suff daddy,2016-06-24,male
1519,1519,2rOWuKkyJammweXs4m7EhH,erdgeschoss,fleur earth,2013-10-25,male
1520,1520,1pjSdJuNettjdQCxeeSynz,efil4ffus+,suff daddy,2012-02-24,male
1521,1521,2tRxEmDjYOc9WOOaw3V2XE,the gin diaries,suff daddy,2010-04-16,male
1522,1522,5KcEDg3vRt2xejGjgK8tXc,suff sells,suff daddy,2010,male
1523,1523,7I25x1SopJBJw7K4k4KLIp,hi-hat club vol.2 - suff draft,suff daddy,2009-09-04,male
1524,1524,6TZDAx7dYXicIjVNumYe9S,azur,ind1go,2019-04-09,male
1525,1525,38spqtdBjY33YCWt1MPnCK,azur,ind1go,2019-03-09,male
1526,1526,1nnVnDvJNyBSqZf73Lxrl6,mister dardy,dardan,2021-02-04,male
1527,1527,24BKh5PQBlPe7OwZmGXvSk,soko disko,dardan,2020-06-05,male
1528,1528,1FY6HbvldnVpdUYC2JkROU,soko disko,dardan,2020-05-22,male
1529,1529,24hHNi75352fzhqiorank2,sorry...,dardan,2019-08-16,male
1530,1530,3kENBkEKE8TaQY56Opg1X2,sorry...,dardan,2019-08-16,male
1531,1531,3w7HKbLZmhUTiewzqQjBro,sorry... (a cappella),dardan,2019-08-16,male
1532,1532,3lprcYMZ1SwWR2crKfTQqN,sorry... (a cappella),dardan,2019-08-15,male
1533,1533,1vg5wJLcWRDR76UxwF1ZzW,hypnotize,dardan,2018-08-17,male
1534,1534,3XVBt7vH8mqX8OeEBUMdE7,hypnotize,dardan,2018-08-17,male
1535,1535,2Ku0cnRxdfSgFwZg0JVnGM,dardy luther king (pt. ii),dardan,2018-07-06,male
1536,1536,53aVfXi6cXwfN7TJaAZTgi,dardy luther king (pt. ii),dardan,2018-07-06,male
1537,1537,2MahGX2UrTSqa29LvAipPs,dardy luther king (pt. i),dardan,2018-03-23,male
1538,1538,2VwMg46BFSvF9PRRS1YsPa,hallo deutschrap,dardan,2017-05-19,male
1539,1539,7C1YIhs1E4nYbaLxIbGK9l,exot,luciano,2020-07-23,male
1540,1540,1vb7b2AGw1Ko98yX0gJaN1,millies,luciano,2019-08-29,male
1541,1541,0JBOzsIzrlq7ZHsj1NCZfq,l.o.c.o.,luciano,2018-11-23,male
1542,1542,3s9oi0dMKk90DsMponMxYq,l.o.c.o. (instrumental),luciano,2018-11-22,male
1543,1543,4ADIqpPBchOMHfHYRL9HU1,eiskalt,luciano,2017-11-17,male
1544,1544,6JH4KYYdzmJyJzdgVpyWky,banditorinho,luciano,2017-03-31,male
1545,1545,4vtsHFvqX7HxrmQ07zcQuS,locosquad präsentiert 12812,luciano,2016-10-21,male
1546,1546,5y6hHrD0fBtW7BrsmIohZ5,willy allein zu haus,willy will,2017-06-30,male
1547,1547,5vkzRZ7iojcNxPg4Fs7VZf,der tragödie erster teil,caramelo,2021-02-12,male
1548,1548,5KYcwhSF1GkGPSTdH7Q7Sj,slidephonefunk (2k16),caramelo,2020-12-06,male
1549,1549,3jM5T2yISBzZud9yrxjFBi,styx tape,caramelo,2020-10-09,male
1550,1550,3YzFWJl4Zvstb3wkhx4GcH,chaos,caramelo,2020-02-20,male
1551,1551,0CgjDLAtq8KBQi6wp36Jix,tales from the dungeon,caramelo,2018-10-31,male
1552,1552,4hMN7WE4byUeKD4zEJHFwN,stairway 2 heaven,caramelo,2018-08-17,male
1553,1553,3gwIz0EqQDLTjcbXq55YEK,sirius b,caramelo,2018-05-25,male
1554,1554,1YYkz8LkZ50qEotpGohuRz,orange mound,caramelo,2017-04-20,male
1555,1555,5uW1gLVxCXDbTUBKypyJVN,aus dem bunka,buddha,2017-10-13,male
1556,1556,1JRglKBgQnI0hl4OYwfc7y,tilt,maeckes,2016-10-21,male
1557,1557,5HFUN32wRXHUf3x5xsfdFP,mist (tilt skizzen & demos),maeckes,2016-09-29,male
1558,1558,2FMsEOOL5ZUfDuAyWoT04B,tilt (instrumental),maeckes,2016-09-28,male
1559,1559,6qwgF4zuechJFcJEsSVEns,eins (null remixed),maeckes,2014-02-21,male
1560,1560,7q03QCXHihvgILhKdVEmE6,null,maeckes,2014-02-21,male
1561,1561,47frfJLOSOJdkKow5cGPKL,zwei,maeckes,2014-01-01,male
1562,1562,1KaNwEXhBHk7XfIz0p285n,zwei,maeckes,2014-01-01,male
1563,1563,5npri8RAF29dgdd9YCdO3Y,manx,maeckes,2011-11-11,male
1564,1564,3IuelPCkFgTAHcp8OnljhJ,kids,maeckes,2010-03-26,male
1565,1565,36BuyPZ7noxQnZLEsm9ORz,!#?@$!,maeckes,2008-03-01,male
1566,1566,2IQvY8wiluyYVYElDs0fFk,als waeren wir freunde,maeckes,2007-07-06,male
1567,1567,2arNNv5pnPJufPXyNmgYhs,als wär's das album,maeckes,2006-08-25,male
1568,1568,1E3DPVmDnzdh10Oe1y4xDV,der bessere mateja kezmann,maeckes,2005-05-29,male
1569,1569,4agtlDznPxi2kvukZqca55,dayz of the championz,bartek,2005-01-31,male
1570,1570,18iDtijC0YUY43T2teLEiK,mieses leben,haiyti,2021-04-15,female
1571,1571,7MguPrKUh0eyZY0VqmMO0G,influencer,haiyti,2020-12-04,female
1572,1572,2M51xiotVFca2hT7OppmgK,sui sui,haiyti,2020-07-03,female
1573,1573,5KYZEBBBwDPZ9UY9Tpr3E0,nightliner reloaded,haiyti,2019-10-25,female
1574,1574,5h5iAcFwOtsKZJZRMCZ8HV,perroquet,haiyti,2019-06-07,female
1575,1575,6wsNMSecBx8FXB4FlSga5p,atm,haiyti,2018-08-31,female
1576,1576,3JvHhoB5qndBlQFlTHfPIa,montenegro zero,haiyti,2018-01-12,female
1577,1577,0JFOxeUNwyOsfXG1IBLGQO,follow mich nicht,haiyti,2017-03-24,female
1578,1578,6YEWMwhymNbTEatqBJXD00,city tarif,haiyti,2016-12-24,female
1579,1579,6Rw5vQizQULF4wIHp5Wssp,emotional world,sin davis,2020-09-25,male
1580,1580,1aDIHFAG1t64oCrbHwDtIX,3000 x lila,sin davis,2019-08-30,male
1581,1581,1EPYw4a5c4DrjqzRBB0nRB,kush haze & heartbreaks,sin davis,2019-03-29,male
1582,1582,7hKNxZcdu4IeAQ10lpTMVi,jungunternehmer,diar,2017-09-15,male
1583,1583,70cFHKCtRgbRvjas1dBcF9,lights off,batu,2021-02-26,male
1584,1584,4Wjp2V0WKLoJwJu4P87GCz,"3,14",die p,2021-03-19,female
1585,1585,1thiPCSJdgyhwHC6umhj3f,knockout,hamada,2020-06-12,male
1586,1586,2eJ3zfB6LQPyPmJ7M3uJ2g,auf schleife,klapse mane,2019-12-06,male
1587,1587,6ZdUHmczUI87dpDrbIJy6D,ein leben auf droge,klapse mane,2018-03-16,male
1588,1588,6gHC7MmHzE133Ga6UjO8Yn,lost tape,nazar,2021-04-01,male
1589,1589,35WsIpiZ8B99dDD8dT38WD,dna,nazar,2020-12-04,male
1590,1590,5VET8T8aUqqmJzeSBZdCtz,mich kriegt ihr nicht (ungekürzt),edition a hörbücher,2020-10-05,male
1591,1591,5puMYbRdGjwzjsFgznfkdq,mosaik,nazar,2018-06-15,male
1592,1592,6ycd9uVJIJxsqwh2tCrWBz,irreversibel,nazar,2016-05-13,male
1593,1593,7yWnhQJZ4uxKSkb5mt6rSH,camouflage,nazar,2014-08-22,male
1594,1594,1vhbrbKabLC7JggnGXxM5K,camouflage,nazar,2014-01-01,male
1595,1595,6X6qyNbhVClY1GG6cZoWSK,fakker lifestyle,nazar,2013-08-16,male
1596,1596,0eUgB69DIGDsJ4XSaBLvES,fakker lifestyle,nazar,2013-08-16,male
1597,1597,3PIThdb8eERLROnfqcYYMF,fakker lifestyle,nazar,2013-08-16,male
1598,1598,0XTTmN9A5Var9K46X03YHL,narkose (limited fakker edition),nazar,2012-09-07,male
1599,1599,3s1DCVtbLOIIUJVGpNgD94,fakker,nazar,2011-05-13,male
1600,1600,39Lnk2F7wx3VYO7TFbYsgK,artkore,nazar,2010-03-12,male
1601,1601,0Id6v4hUfQGQIXD3WEi5oF,paradox,nazar,2009-06-26,male
1602,1602,7q0BnrNNXtHxZ1FsWix100,kinder des himmels,nazar,2008-06-27,male
1603,1603,4r78OeZLMcVdOYpQmrlL5I,instinkt,céline,2020-10-16,male
1604,1604,2v4ylEO4PkHih3hoV7g5Bp,alles lebt,adel tawil,2019-06-21,male
1605,1605,3mUQ6labScHwOrPSxVCgey,alles lebt,adel tawil,2019-06-21,male
1606,1606,66i4PSXeG26UivBe0YMEOy,adel tawil & friends: live aus der wuhlheide berlin,adel tawil,2018-12-07,male
1607,1607,4e8AcbpC9aeFYgKCokQZek,adel tawil & friends - live aus der wuhlheide berlin,adel tawil,2018-12-07,male
1608,1608,0eeSPBnOD7gGAcCjS9R2IA,so schön anders (deluxe version),adel tawil,2017-04-21,male
1609,1609,53Hxfq75O75HRx5XxtTiOp,lieder (live),adel tawil,2014-11-14,male
1610,1610,19BYEclVOgoOfb9JCfk34J,lieder (live),adel tawil,2014-11-14,male
1611,1611,4fRXPUOZaSRGHyRf4n9oJy,lieder (deluxe version),adel tawil,2013-11-08,male
1612,1612,05AUajtuvqig0rOSsiKcaa,lieder (deluxe version),adel tawil,2013-11-08,male
1613,1613,4nqKPTaD2l41GWPwc9KbO2,sampler volume 1,steuerfreimoney,2018-10-26,male
1614,1614,7DJh8lMZtqcQPBFme34TcD,bounce,jazn,2020-08-07,male
1615,1615,1K7r5jgTdhhs48CGxADMnr,28° (instrumentals),jazn,2018-11-23,male
1616,1616,2FWekUfvrwLmUUpLDAFaUG,28°,jazn,2018-11-23,male
